"permaju_urls_link","permaju_urls_date_date","permaju_urls_date_user","permaju_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=41","Jun 10, 2020 12:28 PM","Green88","Permaju sentiasa maju(always green?)?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=41","Jun 10, 2020 12:28 PM","Green88","Gogogo like Careplus, Comfort, Ruberex?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=41","Jun 10, 2020 12:30 PM","Green88","Limit up soon?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=41","Jun 10, 2020 3:01 PM","nicholas99","macam dead."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=41","Jun 10, 2020 4:25 PM","misk_72","momentum not strong to go up"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 10, 2020 4:43 PM","Despacito","Hahaha...penjual semua fake Q"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 11, 2020 9:50 AM","Value888","Congrats all. Moved to LayHong."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 12, 2020 4:27 PM","newkid","what counter is this, any products related to pandemic he will do !!!!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 15, 2020 12:31 PM","newkid","can monitor iwcity liow......................................"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 15, 2020 1:41 PM","newkid","simply buy also can simply get profit, our market dah gila ......."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 17, 2020 12:18 PM","wiliamkiller","Got any opinion on this stock on 0.63?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 18, 2020 3:07 PM","Despacito","Operator main sendiri...ke kiri, ke kanan...kikiki"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 12:34 AM","limitupupup","stay at home (bungalow), jangan ke sini ke sana, operator main goreng sendiri with small lot odd quantity, attract ikan bilis and sell dump large large drown the ppl. Just look back the director newly onboard and u got the hint d, GG"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 9:28 AM","moonasia","should be facing financial problem, then keep on announce got project A project B project C to con people to sappu his share to get funding for solving his problems.this kind of counter even not worth 10 cent !"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 11:19 AM","ksng0307","Stupid counter"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 12:29 PM","zombie321","toward 40 sen"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 12:34 PM","Godstock8888","lol , this counter at lowest price now ,"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 2:44 PM","ksng0307","This counter needs viagra"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 2:45 PM","apolloang","pump and dump again....bursa no query?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 2:48 PM","blahbleh","bursa only queries when share price goes up, won't care about pump and dump activities."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 2:52 PM","Belisto Skrang","whats wrong? selling like no end"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 2:57 PM","Godstock8888","lol, panic selling guys"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:00 PM","Godstock8888","someone panic sell , someone panic buy , lol"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:05 PM","blahbleh","no someone lah, changing hands kaw2"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:24 PM","garygee77","wah... this is killer sharks"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:26 PM","Godstock8888","rebound back start engine ,lol"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:28 PM","buneh97","got rebound? keep dump only"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:34 PM","Uk_ikzer","Pitty those how got trap"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:50 PM","jeffkl","what's wrong with this counter? y keep dropping?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:55 PM","moonasia","Bursa future super glove counter,since announce will open glove factory shoot up to 0.850 then fall to 0.450 , another Gpacket one week show!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 3:57 PM","ksng0307","noi hope of rebound"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:00 PM","zombie321","upcoming quarter result should be very bad, so operator dare to throw like this, once result out, holders would sell like no tomorrow, wait result out first"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:01 PM","buneh97","gg.com"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:02 PM","apolloang","apa ini no UMA? bursa dah tidur?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:03 PM","Godstock8888","goreng stock coming"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:11 PM","Despacito","UMA sudah mari!!!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:12 PM","Godstock8888","rebound gys"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:13 PM","Godstock8888","if 0.465 breaks , lol , will turn green"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:19 PM","Abushah","0.365 limit down"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:19 PM","Belisto Skrang","low 435"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:27 PM","blahbleh","new low"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:27 PM","rivter","rivter luckily that day sell 0.70 Earn abit enough~this stock everyday new low cannot play ~
even up oso up 1 day than drop 5 day~
02/06/2020
ad tell u all this stock cannot play ~very dangerous"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:28 PM","limec86","currently Top 14 Loser"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:52 PM","ksng0307","useless counter"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:54 PM","blahbleh","wah really what happened? top 10 highest volume today, also one of the biggest losers.."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 4:57 PM","secretinvestor8888",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:00 PM","Fellowship of the ring","Kena makan jerong"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:06 PM","speakup","https://www.theedgemarkets.com/article/after-sanitiser-and-purifier-pe...
fantastic news to goreng up the share, while insiders sell sell sell"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:07 PM","Uk_ikzer","This plunge worse than covid-19 last time"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:08 PM","FutureGains","PAID GROUP DETECTED INFLOW MONEY @78 ASK MEMBER TO BUY...
HE TOT BANKER WONT GO"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:11 PM","Q","Sigh. Very sad. Stucked a lot here..... So sad"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:26 PM","sengkee","What happen to this stock? Why drop so much this whole week? From 0.85 to 0.42 now.
Today's volume is close to 50% of the total issued shares of the company."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:28 PM","Depeche","Pumped so high to 1.07... how many trapped here... this is a goreng counter."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:32 PM","limec86","use 1 year to climb, use 5 days to crash down."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=42","Jun 19, 2020 5:39 PM","ksng0307","conman counter, be careful"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 5:39 PM","thetrueinvestor","srsly, whats happen this counter? i was stuck at 68 sen"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 5:39 PM","nava_87","definitely will fly back on monday"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 6:34 PM","mf","Quarter Result on 31-Mar-2020[#3] QoQ - -191.99% YoY - -37,183.34%."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 6:36 PM","Belisto Skrang","Damnnn over 30000% loss.. what kind of business is this... worse than sapura"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 6:42 PM","CharlesT","Rights issues are coming lah"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 6:43 PM","CharlesT","it seems nobody here is aware of that...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 6:53 PM","Abushah","""PAID GROUP DETECTED INFLOW MONEY @78 ASK MEMBER TO BUY...
HE TOT BANKER WONT GO""
This like bomoh tarik duit, if he can tarik duit why he charge duit to customer.....same goes to sifu with thousands rm fee."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 6:54 PM","Q","Right issue already known during the announcement on 20 May. Dont know why people panic sell the shares"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 7:05 PM","mf",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 7:11 PM","ksng0307","Worst performance ever seen, take anybody to run the business also can perform better lah"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 7:12 PM","Gala Kat","With this kind of Qtrly result ...apa tak mati ?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 7:20 PM","Q","Last year June 2019 Quarter worse, rugi 3.3m, and share price still at least 0.57"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 7:38 PM","Q","Yeah. Those people who panic sell will regret.
Right issue at 0.05
Is good for shareholder."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 7:59 PM","autoven","Boneka/Q: with this right issue + -ve Qr, it will further drop to 0.28 with panic selling...the operators will collect from them...these operators already have the news before you, that is why 3 days continuous big drop..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 9:01 PM","RedEagle","Die Hard Fans"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 9:15 PM","Q","Share price dropped almost 60% since 1 mth ago. It is anticipated and expected bad QR, same goes to other companies, like UEMS from green to red QR, also share price never drop. So ot is reaply over sold, panic selling"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 9:19 PM","newkid","Take more than 2 years to settle this icps with Tan Sri, base on 42 sen, it will be big windfall for tan sri !!!! If 42 sen ...icps shall b trading 8 sen, warrant will 20 sen !!!! so good meh ???"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 11:11 PM","misk_72","Shares of Permaju Industries Bhd slid half a sen or 0.75% to 66 sen today, valuing the group at RM129.32 million. Year-to-date, the counter has retreated 19.02%.
Best buy...TP"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 19, 2020 11:18 PM","misk_72","Permaju rises 10% on sanitiser deal"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 12:01 AM","secretinvestor8888",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 12:08 AM","secretinvestor8888",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 12:11 AM","secretinvestor8888",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 12:15 AM","SpeedNpower","Dead counter. Haha so many ppl trapped. No fundemantals this counter . Goreng Pisang only"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 1:14 AM","Eric187","I already Q buy at 0.005 ...the best buy ah"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 7:39 AM","Q","Dropped too much past few days. Oversold and will rebound back. Bad blnews factored in."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 8:15 AM","JediMaster","Run"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 8:23 AM","Sesuke","Also buy and Q @0.005"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 8:39 AM","asmpenang","Another IRIS story. From 10 cents to Rm1 then back to 10 cents."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 11:13 AM","newkid","It will be a windfall for anybody who sapu the icp-or (if trading @1 sen) I plan to sapu 30 million icp-or if open .01 to .0.05 sen !!!!!! The profit will the warrant price !!!!!!!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 11:21 AM","newkid","those who sapu icon-or @ 0.01sen easily made 100 to 150% if they disposed all mother n warrant !!!!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 11:25 AM","mf","Quarter Result on 31-Mar-2020[#3] QoQ - -191.99% YoY - -37,183.34%."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 12:11 PM","Norjasofin","Battle between Technical and Fundemental regimes
Fundemental - Bad news mixed with Goreng News
Technical - It just an extreme pullback
The price would create bottom shadow for the first day from 5 to 10 percent
Then the first TP would be 0.465 (first day), followed by 0.525 and 0.640 (within a week)
How? - I also dont know how"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 2:33 PM","SyahTrader","Waiting at 20sen... Possible?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 4:38 PM","kingb","Not able to guess what happen next. It will always be out of expectation."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 6:06 PM","mf",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 6:19 PM","hisyam","buy buy buy"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 6:48 PM","secretinvestor8888",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 20, 2020 10:07 PM","cicakman","Anyone loosing underwear?
Sure die standing even curi ...kuang...kuang...kuang."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=43","Jun 21, 2020 9:41 AM","misk_72","Permaju Industries Bhd continued to bleed red ink for the third quarter ended March 31, 2020 with a net loss of RM2.23 million on revenue of RM14.33 million, dragged by lower sales in its automotive division. There were no comparative numbers from the previous year, due to a change in its financial year end from Dec 31 to June 30.
For the nine-month period ended March 31, the group posted a net loss of RM3.58 million on revenue of RM51.69 million. Going forward, Permaju said its automotive division may continue to face weak sales amid the Covid-19 crisis. It also expects the property sector to remain challenging due to ""weak demand and oversupply market"". Permaju has planned a rights issue for additional working capital, which it believes will be positive for the group's operations, moving forward. The Edge Fri, Jun 19, 2020"
