"ocr_urls_link","ocr_urls_date_date","ocr_urls_date_user","ocr_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 9:43 AM","Notconfused","selling pressure is still damn high, no idea why....."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 9:47 AM","Playmaker","Why no idea..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 9:56 AM","Notconfused","damn sad, the operators in this counter are so mean"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 9:57 AM","Playmaker","They earn big money"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 9:58 AM","gelong","What do u min"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 10:12 AM","Playmaker","Bailousiaohai"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 12:15 PM","gelong","Ayoyo toptip"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 12:27 PM","WaaTakTahu","Think positive, never follow negative people like that KuaTakTahu... Be investor, be bold, be rich. Be a Billionaire, don't be a Billion Hair. ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 12:32 PM","Playmaker","Byelou"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=129","Jul 16, 2020 1:31 PM","persie","Kuataktau has no ocr shares. How can he shout since he has no shares. He is jobless and he has time to come here and waste his gold time.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 1:59 PM","WaaTakTahu","KuaTahTaku you got read what persie say or not?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 2:12 PM","persie","Hahaha..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 3:19 PM","Playmaker","KuaTakTahu so powerful causing OCR to keep dropping? Lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 5:18 PM","WaaTakTahu","Just leave that KuaTakTahu fellow alone, we keep buying... cheer! Later we all make money together!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 5:50 PM","OCRinsider","Dear fellow friends, I have been away for some time. If you are still holding the share, use this opportunity to sell. I feel sorry for those who did nothing, since I last warned about the smokescreen. Till then."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 9:31 PM","gelong","Kakakikikuku"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 9:38 PM","kuaTAKtahu","haha. . . .drop more. .i feel happy. . .
may only re-visit OCR if below 20 sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 16, 2020 9:38 PM","kuaTAKtahu","Guess many of reader here kena con by WaaTakTahu
Good luck!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 2:45 AM","MIIM 17","Macquarie average price is 029...they seem to be carefully added more shares just like they perceive that the bottom is nearly approaching. Looking at the interval period of their subscription time in this month, they already call for four times...so far 12 percent of their total pp size has been done and their position currently is breakeven...but ya obviously they still have much capital power to smooth down the adversity"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 3:59 AM","Cojack31","Ocr is downtrend. Look like everyday is drop"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 6:52 AM","gelong","Chun"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 7:22 AM","Playmaker","Wrong... every weekday drop but weekend wont drop... LOL"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 11:11 AM","gelong","Baguih ni, ada chan"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 12:27 PM","Biliskecil","Pindah bullet ke penny stock"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 12:47 PM","MIIM 17","Already oversold...potentially director would acquire back"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 1:02 PM","Biliskecil","Loss liao one Honda ex-5, but less painful then bro vege Honda Civic, really kena telan by jerung.. bilis learn expensive lesson,."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 2:05 PM","Playmaker","chan chin chun?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 2:51 PM","MIIM 17","Wd is getting early momentum aldy"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 2:51 PM","doglover","wow , so many ppl still here? now u know who's telling the truth?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 2:55 PM","Araipaima","Ocr to rebound back"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 3:28 PM","Biliskecil","Sometimes I wonder you all really know the news, or hantam 50 50 only... I know this counter bad.. but don’t know it was so bad.. continually down for whole week d"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 3:36 PM","gelong","Chun chan chin ada ong, defenders of the faith"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 3:41 PM","persie","Sometime and many times buying lousy stock even in PN17 status is more wise than buying goid fundamental stock. Statistik has proven nowadays..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:03 PM","Playmaker","It's amazing that dropping frm 0.475 till today's 0.280 ppl can still be so optimistic. Operator has no mercy la."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:03 PM","Biliskecil","Aku pun faithfully dari 44 sen sampai sekarang.. faith not repaid"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:13 PM","persie","Aku beli 0.32, 0.30.. Last beli kelmarun 0.290.. Bullet dah nak abis ni.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:14 PM","persie","Maciam jilake"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:17 PM","doglover","remember when price 0.4, when i tell the truth all ppl shoot me... too bad i dont remember their name already//hha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:17 PM","Playmaker","Falling knife"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:19 PM","kuaTAKtahu","hahaha ..dah cakap since 45sen .
sell !
sell !
sell !
sell !
. . .
but still many reluctance to sell
good luck , guys"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:20 PM","kuaTAKtahu","Again, please don't simply listen to rumors
many shark is here to CON you !
."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:25 PM","persie","Next week naik la tu friend. Next week 0.350"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:39 PM","Biliskecil","Truth hurts.. finger burnt.. lesson learnt.. I decided to give my Honda ex-5 to abang jerung this time... wait next wave.. if it go back 18sen maybe will consider masuk back.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:40 PM","Biliskecil","Enchopls. U orang dalam ocr ke? Why you so accurate one?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:54 PM","dingdonghuat","based on PP by Macquarie@28.8, the bottom is here d. it will move up now but veryX10 slow."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:55 PM","dingdonghuat","and the final contract value belum out, that will be the catalyst..dont average down. Faith to be compensated already"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:57 PM","Lich","krik krik krik...."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:57 PM","kuaTAKtahu","How come so many still think bullish?
Sigh . ..
Good luck"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 4:58 PM","kuaTAKtahu","We will see OCR fall below 27sen soon . . ."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 5:08 PM","gelong","Chanteek"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 5:13 PM","Notconfused","guys stop buying for a while, the selling pressure is too great, the pp price keeps getting lower, either something good is brewing or the other way around.. i am damn sad :("
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 5:21 PM","Biliskecil","Kuataktau, why u so bearish on this counter? Any fact to support ah?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 5:26 PM","persie","Kuataktau don't have any single ocr share. He is jobless nut his father is very rich. He spend his gold time in i3 investor only."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 5:55 PM","Playmaker","Maquarie PP more lots at 0.3240 leh, it wont decide OCR is bottom or not la, really."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 5:56 PM","Playmaker","Not to pour cold water but please consider properly not blindly"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 17, 2020 9:37 PM","kuaTAKtahu","Full time trader . .. job is to ensure every trade profitable"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 18, 2020 7:32 AM","Cojack31","If u c from last month. This counter down trend. My advise dont waste time buying"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 18, 2020 7:46 AM","mf","downtrend"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 18, 2020 10:20 PM","persie","Next week turn to uptrend.. Believe me.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=130","Jul 18, 2020 10:20 PM","persie","Starting on monday.. Believe it.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 18, 2020 11:05 PM","Playmaker","why?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 19, 2020 12:45 AM","Biliskecil","Hope it goes up for you guys who still holding ticket.. I’m heartbreak since 19/6/2020..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 19, 2020 11:35 AM","gelong","Oraitumundo, no hard brake"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 19, 2020 5:47 PM","Cojack31","Careful."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 19, 2020 11:45 PM","handsome5555g","https://www.sinarharian.com.my/article/92850/BERITA/Nasional/ECRL-perl..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 1:41 AM","Notconfused","Hey ikanbilis bro you are here too, heartbreaking for me too, honda ex5 too for me :-("
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 8:08 AM","Playmaker","Honda ex5 stil ok la,makan gaji sekejap earn back :)"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 8:13 AM","mf","LIVE UPDATES No ICU beds available at 49 Florida hospitals"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 9:37 AM","Notconfused","not that playmaker, from profit to losing a honda ex5 is a terrible feeling..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 9:48 AM","Notconfused","record breaking d, everyday down, hope the ceo knows what he's doing, killing ikan bilis slowly :("
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 10:07 AM","Playmaker","Zero sum game ma, if ikan bilis tak rugi how operator makes money..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 10:09 AM","Notconfused","so cruel the operator in this stock"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 10:17 AM","learn101","macquarie wants low price for pp?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 10:19 AM","Biliskecil","Yo bro confused.. ya, my first big loss is in this counter.. very big loss for bilis like me.. makan gaji berbulan bulan baru boleh cover"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 10:20 AM","Biliskecil","Maybe now not the right time to stay in construction counter.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 10:23 AM","Notconfused","me too la bilis bro, let's move on to our favourite counter (you know which one), no point staying here until the bleeding stops"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 10:53 AM","Biliskecil","Yes bro, TP 2 kupang !!!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 11:21 AM","kuaTAKtahu","Thus who shooting me ..now padan muka"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 11:21 AM","kuaTAKtahu","I’ve make a call many time to sell OCR since 45 sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 11:21 AM","kuaTAKtahu","Technical is very very bad. .possible hit 24-26 sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 11:22 AM","kuaTAKtahu","Padan muka . . for thus who refuse to listen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 11:30 AM","vegebotak","Fxxx..... upgraded to G5 new 2.0 CRV !!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 12:03 PM","Playmaker","Alamak"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 2:19 PM","Biliskecil","Kuataktahu bro, don need rub salt in wound la.. some times you gain some times You loss.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 2:21 PM","vkssasthiri1978","Inserting"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 2:51 PM","Notconfused","dirty bastards, damn disgusting operator in this counter"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 3:24 PM","gelong","Blew cheap gotten chirper, ada chan"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 3:35 PM","Notconfused","dirty bastard karma bloody operator..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 3:45 PM","learn101","the only party who benefits from this is macquarie, are they the operators?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 3:53 PM","Lich","dayum son, i see a lot of blood on the street...."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 3:54 PM","Lich","Operator moving to xox and mlab already la. That's why volume so 7 low for this counter now. Look at the WD."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 4:38 PM","Playmaker","Expected, tragic, yet unstoppable"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 4:50 PM","vegebotak","upgraded to G5 new 1.5 tcp CRV...................... shud i cut ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 4:55 PM","Hanamichi","Cannot tahan..hit my cl oredi..today break my support level..sigh.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 4:56 PM","Lich","good game guys...go chase XOX and MLAB!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 4:56 PM","Hanamichi","Got project also going down everyday..lousy counter"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:13 PM","kuaTAKtahu","I know many refused to accept my advised. Good luck guys"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:13 PM","kuaTAKtahu","Vegebotak – sorry to hear that .. u should cut loss earlier .."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:14 PM","kuaTAKtahu","I share with good intention but again , many keep saying will support / buy / bullish
Once again , market proven I am correct!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:15 PM","kuaTAKtahu","Technically, we may see some support at 23-24sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:33 PM","learn101","kuaTAKtahu, you have been bearish with this stock for a long time and said you'd consider if 25c.
What are your current views on this? Any idea why it dropped so much?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:43 PM","vegebotak","i regret not listening to kuaTAKtahu...... instead to listen to all.....
at the end kuaTAKtahu correct and all of us were wrong......"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:57 PM","Biliskecil","That’s why I asking kuataktahu, what make him so bearish this counter even with big project coming? Any news or izit pure speculation and hit jackpot, anyway bull and bear is a 50-50 bet."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 5:58 PM","Biliskecil","I already kena telan kau kau..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 6:28 PM","Playmaker","Actually frm 0.475 to today's 0.245 OCR broke so many supports, it's kinda obvious whether it's bearish or bullish...but human nature, when a suppport was violated I see ppl mentioning next support instead of cut lost. Denial and blind optimism kills 80% of retailers, it's just so easy for the operator."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 6:29 PM","mf","downtrend"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 6:38 PM","Biliskecil","Initially my thoughts is that it is well supported at around 36 sen. So I cling on to the hope that it will rebound .. never in my dream that it break 3 support in less than 5 trading day.. made a painful decision to cut at 30 sen."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 7:00 PM","Notconfused","sad sad sad......."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 7:04 PM","persie","At the moment kuataktau is correct. And the time will come when kuataktau is wrong.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=131","Jul 20, 2020 7:07 PM","gelong","Ahak oraitumundo"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 20, 2020 7:56 PM","Playmaker","lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 20, 2020 8:21 PM","gelong","Ocr rocks"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 20, 2020 8:28 PM","learn101","Notconfused, what's your game plan? I am on the same boat as you"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 20, 2020 9:11 PM","Playmaker","Rock"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 20, 2020 9:34 PM","gelong","Fade to black is the name of the game"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 20, 2020 10:10 PM","Playmaker","In the name of father"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 20, 2020 10:43 PM","kuaTAKtahu","So many shark . . .yet, .. not all is your friendly friend to you . ."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 9:22 AM","WaaTakTahu","KuaTahTahu, I am telling you tat I had bought a lot of this OCR at all the lowest price. It is starting to go up already ha ha ha..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 9:22 AM","WaaTakTahu","All the people here no need KuaTakTahu advice, if you TakTahu how to listen to you ler?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 9:23 AM","WaaTakTahu","When you ask people to sell, i keep asking people to buy. Now we had bought all the cheap one including all your TakTahu stock... it is time for us to pocket all the money and you keep working as a Bank Clerk lah.... ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 9:30 AM","persie","OCR coming guys.. Time for kuataktau is wrong..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 9:50 AM","hosehlife","go please ... wait for 2month"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 10:35 AM","WaaTakTahu","Today I huat lah... look @ that KuaTakTahu"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 10:35 AM","WaaTakTahu","Now KuaTakTahu really TakTahu lah... ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 10:38 AM","Notconfused","wow technical rebound?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 10:38 AM","WaaTakTahu","My method is just very very easy but only Rich Man can follow, I keep buying when this stock is down every day. ha ha ha. However, KuaTakTahu got no money, This fellow only working class. I am Billionaire. Very different. KuaTakTahu is a Billionaire Hair..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 10:38 AM","Notconfused","learn101, waiting for the contract announcement, then only sell..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 10:57 AM","persie","Waataktau and kuataktau is different person eh... hahaha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 10:58 AM","persie","ECRL project is contiunousing guys.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 11:04 AM","gelong","Ahak, ocr rocks"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 11:26 AM","WaaTakTahu","ha ha ha, today is the day tat KuaTakTahu learn something from me liao...."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 11:26 AM","WaaTakTahu","I huat until don't know what to say liao... Very Very huat liao... ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 11:51 AM","pclifes","hmm.. not yet... just got feelin that .. shark do do do is still there ... :)"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 11:59 AM","Jack","baby shark dododododo mummy shark dododododo"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 12:26 PM","gelong","Lock luck"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 12:30 PM","Playmaker","Lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 3:11 PM","kuaTAKtahu","As per my message 20/07/2020 5:15 PM ; OCR rebound once hit support zone 24-25 sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 3:42 PM","gelong","Lu memang tera, tabik hormat sama lu sipu"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 3:46 PM","WaaTakTahu","Today, both OCR & VC all the money inside this KuaTakTahu pocket all flew inside my pocket liao.... ha ha ha. That KuaTakTahu now Toufu sitll coming back here to updates... People all laughing at you lah.... ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 4:16 PM","Playmaker","Rebound 2 cents everyone earns big money d? Happy ending"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 4:42 PM","gelong","Bole la pekena sate lambing, mbeeekkk"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 4:45 PM","Playmaker","Sedap tu"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 4:49 PM","kuaTAKtahu","hahaha . .as long as WaaTakTahu happy , everything will be fine
hope u really make money"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 4:50 PM","hunterrrrr","kuataktahu..so this is a one day show or rebound? want to know coz stuck inside.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 5:11 PM","kuaTAKtahu","Technically, rebound may continue . let us watch closely.. . managed to buy small at avg 26sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 5:17 PM","Playmaker","Me too buy back for technical rebound. Good luck everyone."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 21, 2020 5:34 PM","gelong","Bole la"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 2:51 PM","stevenckheng","OCR not bumi company oh ?ECRL crony prioritize bumi first ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 3:57 PM","gelong","Haiya bumi ma! Bumiputla"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 3:58 PM","Playmaker","Ong Kah Hoe not Melayu kut"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 5:46 PM","gelong","Ada Ong, no worries mate dozenmetter"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 6:10 PM","OCRinsider","Can't reveal much, but if you can exit before Friday comes, please do so. For your own good."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 6:10 PM","SA2023","So many Private Placement. Sure go up one day. Otherwise the PP buyer will continually curse OCR"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 6:11 PM","SA2023","* continuously. Typo.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 6:30 PM","Playmaker","Ong wont k"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 8:40 PM","123eztrade","purpose of PP is to raise fund ....why need to raise fund when there is sufficient cash flow now ? big projects r coming soon ?? ECRL......"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 9:37 PM","learn101","Notconfused, same game plan still? This stock is very worrying haha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 9:42 PM","gelong","Tiptop meletop"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 22, 2020 9:57 PM","Playmaker","Lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=132","Jul 23, 2020 11:55 AM","ojai2009","Go go go OCR... fly to the moon like bio alpha.. hahaha...."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 2:10 PM","gelong","Bark at the moon"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 2:26 PM","Playmaker","Lol how to compare? Bioalpha 108% in half a day. OCR will never be like that la ahak"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 6:33 PM","Notconfused","More private placement zzzzz"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 7:31 PM","gelong","Dire straits Mani four nothin"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 7:32 PM","mf",""
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=133","Jul 23, 2020 8:32 PM","gelong","Jangan la"
