"cmsb_ruls_link","cmsb_ruls_date_date","cmsb_ruls_date_user","cmsb_ruls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 26, 2021 6:44 PM","wssvin","OMH’s Sarawak plant sees higher production in 3Q21 https://www.theborneopost.com/2021/10/26/omhs-sarawak-plant-sees-highe... via @@theborneopost"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 26, 2021 9:21 PM","CHLEONG888","Guess this poor guy got serious mental problem"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 26, 2021 10:17 PM","iPlay","Today CMSB has no shows... but here in the forum there is clown performing shows......kikikiki"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 9:46 AM","Wyko","This clown aka AnsonLiew, suruh pi main jauh-jauh, tapi dia tak mau."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 10:16 AM","Jenny","回调就是机会给你买入。别在犹豫啦，等下又靠北靠母的"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 10:55 AM","monetary","haha. those trapped at the rage of 1.6 to 2 are in dilemma now. sell or wait?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 10:56 AM","monetary","bad sentiment today due to scib"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 11:18 AM","Luckyboy88","I repeat, will be supported above 1.39 before KPMG reviewing. Just 2 and 1/2 trading days to go provided no further delay.
Ask yourself, CMS got problem submitting qr report? No right.
Repost : In few days time, one will see great disparity in price movement for CMSB and SD, once SIR and KPMG report out.
SCIB ( SD related) - drop 28.4% intraday
SD - save by the bell
CMS - drop 2%
See the difference??"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 11:19 AM","Luckyboy88","Most important : always got EXTRA fund when market goes panic."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 11:21 AM","Jenny","以下重点就是为什么我会投资CMSB
Part A 传统生意
1) 洋灰Segment~垄断全砂市场是大哥大没人能够威胁他（近期洋灰起价对他有利，当然成本也跟着起价）
2）建筑材料 Trading Segment ~ 基本上砂州的基建材料都是他一手包办的。
3) 道路建筑和维护Segment ~ : 从子公司变成JV联营生意模式。 CMSB 占了49% PPES Works Sdn Bhd, 另外的51% 由 SEDC (Sarawak Economic Development Corporation)。SEDC不就是代表砂州政府咯。反正多买2%给SEDC 名义上是SEDC是大股东，其实是由CMSB管理层去管理的。呵呵，当然是为了更名正言顺的拿到砂州道路合约嘛。。也是属于垄断整个砂州的道路市场。
4) 房地产Segment ~ 不甘寂寞什么都要插一脚就对了，年年有钱赚。
Part B 策略投资生意
1) 电信塔基建和维护 Segment ~ SACOFA 是垄断全砂telecommunications tower 的公司。业务为建造电讯塔并向telco (celcom, maxis, digi 等) 出租 。
股权分布
CMSB 占有50% SACOFA, State Financial Secretary (砂政府) 拥 20.51%, Celcom 拥 15.12%, Sains 拥 7.57%, Yayasan Sarawak 拥 (6.80%)
5G 建设对他有利，也没对手。有也是弱鸡。
2) OM Sdn Bhd 是和 OM Holdings (Australia Listed Company) 在Samalaju Industrial的一个合资，主要生产 Ferrosilicon Alloys & Manganese Alloys. 厂房坐落在Samalaju重工业区，隔壁就是Pmetal啦。好处就是能够享用廉价的电力，低电费又能剩一笔了。呵呵
近期Ferrosilicon Alloys & Manganese Alloys的期货价钱升的很离谱。这个Segment 会大赚啦。
股权分布
CMSB 持有25%，75%由OM Australia 拥有。
4) Malaysia Phosphate Additives ～生产 Phosphate 和其他化肥产品。反正用途很广，工业，肥料，食品对会用到它啦。目前还没营运，因为MCO的关系严重影响到厂房建设的进度。不过2021尾会开始投入营运。
股权分布
CMSB 持有60%。
5) Kenanga, KKB 不多说。反正赚钱。
6) 砂劳越土保党一日不倒CMSB都会捞的满满啦。
7) 基本都是垄断生意，年年赚钱。
8) 管理层信心满满能够在2024年达到税前盈利 500m。
9) 股价已经从国阵执政期间高峰期一直滑落到现在徘徊在1.4块左右。从2018年希盟执政开始不被看好因为白毛可能被起诉，土保党的心连国阵所以被投资者无理的抛售，2020年又因为Covid，2021又因为 CFO 的问题，呵呵。现在这个价位真的物有所值！！！！
10) 看好国阵，UMNO会在下个选举旗开得胜。到时候CMSB就会如日中天！！！呵呵。
注意：
除非土保党输了州选，呵呵应该没可能。"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 11:23 AM","winstonyeo",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 11:42 AM","monetary","apa wayang tu? 3000 x 1 lot???"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 4:07 PM","monetary","I think the selling is some risk management protocol by some fund managers. Karim's case really worry them."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 4:19 PM","xiaoeh","Jenny还有投资什么公司?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 5:54 PM","Cactusgirl","queue whole day unable to buy at 1.41..."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 8:30 PM","lloydlim","No large infrastructure projects to be announced this coming Friday."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=146","Oct 27, 2021 11:47 PM","SLLEE5732","Lucky boy
Is safe if I park my money in cmsb for mid term??"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 12:14 AM","Rosen Stella","Cement price hike 1/11"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 12:14 AM","Rosen Stella","Cement price going to hike 1/11 , good news for cmsb"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 12:27 AM","repco_lau",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 1:18 AM","Luckyboy88","I have been holding since July 2021.
CMS latest 6 quarters net profits :
47.4m + 77.8m + 114m + 46.7m + 16.7m + 17.3m
Total = 319.9m / 6
Av per quarter = 53.31m ( 18 months period)
I hope ur mid-term falls within the 18 months time frame.
*** remember, CMS operated in many covid restricted environments during this period and coming result should improve as explain in earlier post. ( recovery theme /full force operation). CMS passed the duress test with flying color.
One need to understand what had caused this blue chip to trade at current price. If not because of the alleged miss management occured there is no way u can get this barginal price.
*** I believed CFO saga is within means of cahaya( min damage) and moving forward this company can produces more 50m net profit each qr.
If u agree, why not.
This counter have been trending up since 1.03. I predict the worst correction will be at 1.33.
Support at 1.39 is very crucial. If break just wait lower but if it can hold price will cont moving up from here depend on sentiments, news and result.
I'm hoping KPMG can provide us (investors) the report with no further delay. We have to face it, sooner the better for clarity purposes.
Good luck!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 1:43 AM","Luckyboy88","We are buying CMSB's FUTURE!!!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 2:56 AM","The_JQuestion","what a month for sarawaak stoksss
First is SB,nexxt scib and now CMS turn....Alll killed by KPMG LOL"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 4:38 AM","Luckyboy88","Monkey see, monkey do!
U must have read too much comments in SD, scib or kpower. Make u confused too.
What is the definition of a Company origin means?
1) by means of citizenship or states of its founders?
2) by location of company HQ?
3) by majority revenue company generate from according to geographical region?
4) registration record in CCM or Suruhanjaya Syarikat Malaysia -(SSM)
For SD,
1) Is Karim a Sarawakian? I only know he started his career in Bintulu be4 setting up Serba.
2) Sek 14,S. Alam, Selangor
3) 2/3 annual revenue from UAE
4) same as 2)
Every 1 knows why the 3 companies falls. Its because Pak Karim holds the controlling stakes in every1 of them. Do Karim got stakes in cahaya?
SCIB and Kpower are half submerged listed companies be4 Karim buying in in 2019. I know Karim brought over Lee Chong Wei's brother shares in Kpower.
***check out the earning of both companies from 2014 till 2018. Sucks! Man, plenty sole proprietorship, sdn bhd or individual professional earn better. LOL!
U think Karim superlan power. He use u bill me, I bill u, we bill together to make it nice. I still wondering why so many naive ppls got trap. (GREED). Yes SCIB got the word Sarawak. If eg Biport, SOP got tremendous qr record, share price meletup, SCIB must rise too even losing money? Come on! I already very polite not using the ### word.
*** CMS had delivered a consistent NPAT of Min 160m to max 265m from 2014 to 2018.
Same meh? Dun pretend to be stu...
*** CMS invite/tasks KPMG to do investigation audit ( big 4) where else SD downgrade to Nexia as it external audits, knowing KPMG got the reputation of cannot be brought over or compromise their professionalisme.
LUCKYBOY got many backup, friends in i3 and FACTS!!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 5:09 AM","Luckyboy88","Go sum up the total profits for past ten years of scib plus kpower. No even close to 1 year cmsb income."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 8:37 AM","wssvin","well say,Luckyboy88..
will buy more to keep
Buying for CMSB's future too.. Thanks Bro"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 8:43 AM","nissansuny1234",""
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=147","Oct 28, 2021 8:46 AM","monetary","Today most likely Tabung HJ will continue to sell. Lets endure it for another 2days."
