"bornoil_urls_link","bornoil_urls_date_date","bornoil_urls_date_user","bornoil_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=401","Jun 29, 2019 11:49 PM","firewall9301","Endless sellers at 4.5 sen. Swap swap fast. Sell cheap , buy cheap. Hurry before prices are up."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=401","Jul 3, 2019 12:41 PM","willc48","Nia foo lat betul. No more cronies biz..????"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=401","Jul 3, 2019 1:35 PM","Alex7111","This counter soon will move."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=401","Jul 3, 2019 2:32 PM","Bus0829","Bornoil, Sumatec same boss, closing 0.10"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=401","Jul 3, 2019 3:28 PM","Peter2357","I think Bornoil is controlled by Hap Seng"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=401","Jul 3, 2019 3:31 PM","QUICKLY BUY","cheap PENNY coming...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=401","Jul 3, 2019 10:46 PM","fl888","Tomorrow will break 5 or not"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 5:20 PM","Msys","if can gap up ,can see above 12sen mid term"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 5:27 PM","williamtkb","Should go above 20cents. Go go go"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 6:54 PM","Alex7111","Buyers are coming back liao"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 7:24 PM","firewall9301","Day dreamers....look at the selling Q of 5sen. ""Non stop surfacing"". Unless Big appetite Chinese investors come to resuscitate ailing Bornoil.!! It would appears like Kamakaze. Victoria Capital (Australia parent company) has sold down most if not All their Bornoil investment. Kamakaze ! Tora! Tora!...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 7:44 PM","Jeffreyteck","Provide various management services but own website becomes historical site?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 8:16 PM","Msys","besuk gap up,ckap tak guna ,kasi berani pendek ma..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 8:53 PM","Alex7111","Wait and see. Corporate announcement soon"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 4, 2019 9:33 PM","Msys","wiliam,no more musang sg buloh easily 12 sen,before QR above 20sen,busy mining next ....long term TP above RM2..:)"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 5, 2019 12:52 AM","Orson Chin","Msys.... don’t talk big here la...
U look at ur nose....
U make us laugh all day ..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 5, 2019 11:02 AM","bone","everytime all this volume appear got interesting people come out talk unrealistic tp.. look back at historical chart how many times tis situation happen and the price never move anywhere"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 5, 2019 1:19 PM","firewall9301","Bone kinda like you. Bornoil lean n bony."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 5, 2019 8:45 PM","Alex7111","Wait patiently. This counter will move soon"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 6, 2019 8:34 AM","Jeffreyteck","Will try to collect at 0.04 since already dropped from above 0.12 more than 2 years."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 6, 2019 6:04 PM","Backwardthink99","LoL .. you can't enter 4 cents... Been queue for 6month .. nvr have chance to get 4 cents..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 6, 2019 10:03 PM","firewall9301","No Company bought back last few days. Who are these ""invisible buyers"". ....maybe n hopefully Chinese investors ? then Midas touch. 4 sen better Q n hopefully u can buy at 4.5 sen. But Bornoil passed history...buying interests appear and disappear fast. No stamina to sustain the uptrend. Mini bull traps. Dare to buy or sell. !"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 8, 2019 10:27 AM","lurhays","still slow run on her support line... got volume but looks more sell than buying..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 8, 2019 12:56 PM","Alex7111","At least the counter is active. Some fund managers are slowly buying and selling. Down side risk is very mininum. Wait for corporate announcement soon."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 8, 2019 1:00 PM","williamtkb","Queue at 4cents never get. Maybe need to queue 3cents only will get. Haha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 8, 2019 2:47 PM","firewall9301","Buyings at 4.5 sen is slowly but surely slow down. Sell now????"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 8, 2019 2:56 PM","Alex7111","Looking forward Borneo have good news to announce soon"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 9, 2019 9:03 AM","Excel","Betul ka"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 9, 2019 3:16 PM","Orson Chin","Alex. Apa good news ?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 9, 2019 4:30 PM","Alex7111","Many projects are in progress such as limestone quarry operation, managing third party integrated lime stone processing plant, and installation of the cement clinker plant. New technology of gold extraction."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 10, 2019 8:16 AM","Jeffreyteck","Why bought back treasury shares so much? Try to mislead others? Anyway, trust it this round as the worst case scenario is to write off 4.5. Good luck everyone."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 10, 2019 10:23 AM","bone","Alex those news people spin since 1 year ago? So what good news?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 10, 2019 10:24 AM","bone","what new gold technology? Production drop so much compare to last time"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 10, 2019 11:29 AM","Alex7111","Refer to AR 2018 for details"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 10, 2019 7:24 PM","tingkap","Immediate Announcement on Shares Buy Back 330,000 units - 10 July 2019
Cumulative net outstanding treasury shares as at to-date (units) 153,126,000
normally the sign when the price want to rocket the company will buy back their share to stabilize their share in the market.
http://www.bursamalaysia.com/market/listed-companies/company-announcem..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 10, 2019 7:28 PM","tingkap","10/7/2019 Share buy back 330,000 units
9/7/2019 Share buy back 100,000 units
8/7/2019 Share buy back 350,000 units
2/7/2019 Share buy back 300,000 units
1/7/2019 Share buy back 400,000 units
Notice of Shares Buy Back by a Company Pursuant to Section 127 (16) of CA 2016
Date of buy back from 17 Jun 2019 Date of buy back to 28 Jun 2019
Total number of shares purchased (units) 3,050,000
Date of buy back from 03 Jun 2019 Date of buy back to 14 Jun 2019
Total number of shares purchased (units) 2,050,000"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 10, 2019 9:02 PM","Alex7111","Wait patiently"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 11, 2019 12:06 AM","bone","what is there to stabilize with this share price? What talking you? The volume of buyback is so insignificant.. so what stabilize you talk about? Lol"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 11, 2019 12:01 PM","Jusloh","Use cangkul better than the heap latching technology that they mentioned for few years...
Bahvest production for 1 month equal to bornoil production almost 4-5years"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 11, 2019 4:05 PM","tingkap","bozo the clown coming to push the price to 0.05 by bought it 100 units"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 11, 2019 7:48 PM","firewall9301","Some smart Alex..bullshits with history information...Appears another Bornoil little bull trap. Big sharks control the game. Tomorrow more or endless 4.5 sen sellers will surface n resurface. Sharks already accumulated enough 4 sen shares. Play big numbers...0.5 sen can be big amount."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 11, 2019 8:24 PM","Alex7111","AR 2108 is a genuice report that is submmited to bursa. Be logical to the game. Only the shark will goreng the counters when time come. Whatever planted and awaiting bearing the fruits. Cool man"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 12, 2019 8:29 AM","Woodswater","https://klse.i3investor.com/m/blog/12stocktalk/214679.jsp"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 12, 2019 8:59 AM","firewall9301","Misleading or scam business???"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=402","Jul 14, 2019 10:00 PM","Play00","Long-time didn't spot on this counter. The company started to buyback but the buyback volume is too little. Any insider news?"
