"dps_urls_link","dps_urls_date_date","dps_urls_date_user","dps_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 18, 2019 8:24 AM","kk7198","Or it could be Duit Peter Simpan.Need to have long wait.Not easy to earn Peter's money."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 18, 2019 8:58 AM","scrown","Dreaming to everyone"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 18, 2019 11:30 AM","fl888","Only Datuk ang Sai knows that Duit Pun Selesai and what he is doing by Duit Peter Simpan for himself for What......"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 18, 2019 1:11 PM","ceres22","hope month of march got something to look forward to la, haih....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 18, 2019 3:10 PM","IronShirt","Peter, LaoShiFart cannot move lah,,,,,join Dayang crashed party first,,,,tomolo i bring back All
the Dancing Girls then you know what will happen"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 18, 2019 5:17 PM","kk7198","JJchan moves to Dayang, his new lover.He has dumped Datuk Pang Sai."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 19, 2019 9:39 AM","fl888","Can I be the first person in March to predict DPS will break 10cts...hahaha"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 19, 2019 9:53 AM","Teh Diven","Gd luck"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 19, 2019 9:54 AM","fl888","meanwhile buy 4d 7198.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 19, 2019 10:05 AM","scrown","Ha ha, buy 0.07 lah"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 19, 2019 10:19 AM","ceres22","fl888, go sapu 0.07 left 150k shares jst for u....lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 19, 2019 2:26 PM","ceres22","hopefully this counter is not waste of time, lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 19, 2019 4:48 PM","Diven Teh","others counter are more productive"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 9:14 AM","JJchan","Nobody knows. I presume all parking at 0.7 to 0.10 are Peter ma-cai"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 9:27 AM","fl888","Peter and ma-cai parking at 7-10 are sacrificial stocks for darring investors who buy and hold and shall be amply rewarded with Fire Insurance Claim to be released soon..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 9:40 AM","Hein","I park 0.03 to buy son. 100lot nia to show my support to pang sai. Hope the sai will out in april."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 9:55 AM","Hein","I park at son 100lots, 0.03. Pang sai immediate move block at 0.025 to 0.02. Y? Anybody want to sell to me."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 9:57 AM","fl888","Datuk Pang Sleeping on Money Bed somewhere with ?? . ...enough of sleeping,wake up lah..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 11:58 AM","ceres22","seems to have some activity for mother, who whack all at 0.07? DPS macai or real investors? haha"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 12:42 PM","Hein","Y my comments disappear?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 1:54 PM","ceres22","hein, what comment? lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 2:41 PM","fl888","Datuk Pang Sai woke up.......hahaha..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 5:55 PM","Hein","Ceress22, system problem May be...morning time cant see my post. But, I think I help to push up the price in the morning with 3000ringgit, lol. Hope tomorrow price keep up O..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 6:18 PM","Orson Chin","Macam going to push soon"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 6:45 PM","IronShirt","you all very small fish, that why peter can control and collect 0.06 for so long"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 10:41 PM","kk7198","Dps is a small pond.How to expect a big fish in a small pond?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 20, 2019 10:47 PM","ceres22","Hein, good luck ! guess you are fully loaded with DPS after all this years, hopefully your patience and to all dps investors will pay off sooner rather than later !"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 21, 2019 7:35 AM","fl888","a lot of non transparency and unfairness in the Fire Claim Arbitration between MSIG and DPS, as those people. Involved in the Arbitration already more or less know the outcome of the Settlement and probably planning for the momentous buying and selling spree of DPS upon announcement.""......Buy DPS below 7.5 ,keep......and I am very sure you can sell at 10cts above in no time!!!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 21, 2019 12:05 PM","Hein","Haha.... ceres22, long hold become got many old friend here. If not greedy, can make money in dps. Many dps holder not selling when price above 0.10."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 21, 2019 12:42 PM","winfai","hein. They are not selling becus their cost price more than 0.10. sell below 0.10 rugi duit"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 21, 2019 4:42 PM","Hein","Winfai, can buy , sell and hold some. See how many lots you want to sell while price above 10 cents. Many, include me think the final is near and the contribution from property. I think the property profit not count in last qr. They manipulate account."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 22, 2019 10:48 AM","Teh Diven","Still the same old dps"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 22, 2019 1:44 PM","Teh Diven","No volume mean wat?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 22, 2019 1:50 PM","ceres22","no one can read what Dato pang sai in mind, some day good, some day bad..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 22, 2019 2:16 PM","scrown","No eye see"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 22, 2019 6:00 PM","Teh Diven","No volume counter..meaning nobody interested"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 24, 2019 6:32 PM","Teh Diven","Zzzzzz"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 25, 2019 8:25 AM","fl888","Some are force to sell as no money to hold on and Peter ma-cai will eat at this price to collect more at the expense of such investors, greedy and heartless Peter....I intend to collect 1 million DPS at 6-7 and presently more than half way through... agree with JJchan can hit 10cts easily with Fire Claim Insurance , RM22 million which is deposited in DPS Solicitor Clients under Fixed Deposit at 5% since 2011...matter of time but expect within 2019.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=296","Mar 25, 2019 8:36 AM","davidkkw79","Some are willing to cut lose, and some are still refuse to cut lose and want to stuck long life with it."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 25, 2019 12:06 PM","JJchan","This stock already dormant for 2 years, nobody will put 3 layers block at 0.075--0.085, only those with vested interest----Don't want ppl to push up to 10cents and don't want ppl to push below 0.06
(it is a Biz plan-----i don't want to guess what is in their Mind )"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 25, 2019 3:28 PM","zul","peter sow mau kasi angbao..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 11:25 AM","IronShirt","court schedule should be known by now Or already over?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 2:10 PM","fl888","7cts can buy but 6.5 quite hard to get"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 4:38 PM","ceres22","Higher volume than normal day, stg brewing?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 4:43 PM","kk7198","No lar, I started to buy back."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 4:50 PM","ceres22","ooh okok noted....high volume of sellers, mst be the BB"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 4:59 PM","kk7198","ceres22, maybe BB is starting to play up the counter."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 5:04 PM","ceres22","kk7198, hopefully !"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 5:10 PM","IronShirt","always put 1mil shares infront 0.075, 0.08 + 0.085 and also very fast action as if monitor every
minute"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 5:21 PM","IronShirt","my remisier said if all the buyers already Bought and all the sellers already Sold, Peter just left
with Stock bakar"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 5:31 PM","ceres22","lets see whats install towards the end of march....hopefully some announcement from the court, else cont to stagnant till cows come home"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 5:52 PM","IronShirt","if the blocks get bigger and bigger, it is time announcement will come"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 26, 2019 8:22 PM","kk7198","I bought back at 0.07 n 0.075 because zul said Peter is going to give ang bao n good news are coming."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 9:33 AM","JJchan","why 3 layers block( sell), bcos most ikan bilis can see only 3 layers------
Currently Qing to sell at 0.09 (343,900) and 0.095( 70,000 )----yes 1mil parking at 0.008,
0.085 are show-Girl"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 12:35 PM","kk7198","JJchan, take the sellers at 0.075 n 0.08.We will follow you.You are the taiko here."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 12:48 PM","JJchan","not so easy, if block set-up by peter he got 100m( 30% of his holding) shares to sell---better
watch peter tai-chi first"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 1:29 PM","ceres22","JJ, based on your vast contact in the court areas, any bit n pieces of news coming out for dps? since march is ending soon......"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 1:53 PM","JJchan","i don't have court case in 2019....touch-wood. my regular runner is servicing shah alam court----
dps case is in putrajaya----next week i might send my runner for a look-see-look-see
i can assure you, dps will Not move until Management announce (same like last time) Peter really
got the upper hand----nothing we can do"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 2:18 PM","Diven Teh","balik rumah titun lah"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 3:32 PM","ceres22","Noted JJ. Sad thing bout DPS, Peter is the only King maker, no one else....ikan bilis fate rest on his shoulder, sigh"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 8:31 PM","fl888","Like KYY, we should write to SC on this matter why no update by Peter when he already knows about outcome of the Fire Claim...no transparency and withholding such information for his and ma-cai advantage only..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 9:29 PM","kk7198","f1888, you have my support.Go ahead n report to sc."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 11:10 PM","fl888","Tomorrow we call their registered office 606-2832398 to find out whether Peter is still sleeping on the job and the latest update on Fire Claim or Peter Hp"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 27, 2019 11:10 PM","fl888","Tomorrow we call their registered office 606-2832398 to find out whether Peter is still sleeping on the job and the latest update on Fire Claim or Peter Hp"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 12:23 AM","ceres22","We are too ikan bilis for them to layan, need someone like KYY stature or any influential personal to pressure them.....then only they act, else we are wasting time......"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 11:50 AM","ceres22","Operators overslept, lol....cant blame them there have been doing the same thing again and again for many2 years, sigh"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 4:49 PM","JJchan","my runner said he saw shantawood vs msiq Q in shah alam court (no date)----all the while i thought
case in putrajaya."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 5:11 PM","ceres22","thanks for update JJ. Too bad no date....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 5:31 PM","Hein","Ceres22, should be april liao. Another case also in april as announcement. CM took too long already. The judge just need few days. If no, then May lor."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 6:06 PM","ceres22","Hein, kinda loss hope d...mth after mths of delay...anyway am jst putting this counter aside in hope to harvest one day, lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 6:20 PM","Hein","Ceres22, no more CM, now reassessment . The case with hsbc take only march to april. Reassessment more simple than hsbc trial. This is logic. And, who know hsbc lost and don't want to appeal. Then got 2 claim oh."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 6:21 PM","JJchan","court cases now aday got KPI---maybe tommorrow announcement for April Court case"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 6:37 PM","JJchan","I think Shantawood lawyer already know the ""Date""-----Last time Peter made a mistake bcos
he thought he can corner the shares price by delaying 2 weeks ( Dps up to 0.160 only)
Now he had already collected all the contra players shares, he can let the price run-up in small
volume and then goreng Hard when Big Volume flows"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 8:50 PM","ceres22","Hein and JJ, pray and hoping for the best !"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 28, 2019 11:03 PM","marco","why Fire Claim Insurance reduced to 15 millions"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 29, 2019 10:07 AM","JJchan","Court of Appeal trial Court time ---2 days max bcos we got announcement within 1 week.
3 CA judges reaffirmed High Court judgement. Now you can see why MSIQ dragged Case Management for so Long bcos last chance to reduce RM19mil judgement while DPS wants to
reaffirmed RM24mil initial penalty.
Reassessment is like SUMO wrestling, alot show, decision only split seconds"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 29, 2019 4:32 PM","Diven Teh","Reduced to 15M? later appeal and postpont and appeal and postpone"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 29, 2019 5:17 PM","kk7198","He doesn't care cos he is enjoying fat salaries n big cars."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=297","Mar 29, 2019 5:23 PM","Hein","Where you got reduce to 15m.! 不要乱乱投石问路。"
