"inari_urls_link","inari_urls_date_date","inari_urls_date_user","inari_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=625","Jan 3, 2019 3:38 PM","ray1980","Big selling volume because this counter got many big n small shareholders.Very mixed shareholders is not good for stable stock price."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=625","Jan 3, 2019 3:39 PM","mastermarcus","thinking to cut loss..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:39 PM","derrtan","sure more room to be downward. only 1st day of selling.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:42 PM","rogers123","London bridge is falling down"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:43 PM","jonathanlum","scarier than horror movies...."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:44 PM","paktua73","paktua prepare big ammo here
will reload till hold huge here
tut tut
prepare to reload gila gila one"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:44 PM","jonathanlum","you tot the price you enter is lowest...but go even lower... :( then when is the lowest?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:45 PM","paktua73","paktua speak louder...
paktua love fight down trend..
let see who make money on down trend one..
paktua use real money..
never use margin fund..
and know how to play on red sea..
Let ride on this real dark devil game..
take ultra risk is paktua a meal as a swing trader..
here with long prove enough..
paktua was fight many battle..
was lose..
but..
never give up fight back...to win back the battle..
paktua is real downtrend player...
paktua Love downtrend war
many battle field was paktua conqueror it..
win is old crown..
Lets see.. on battle today
paktua real swing trader not an investor..
Tut tut
jedi on red sea kingdom"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:47 PM","Yu_and_Mee","If the drop sentiment increases, no need to wait for 1-2 months, by 1 week will see 1.00"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:48 PM","Yu_and_Mee","fund managers trying to hold but will not stop the drop because some fund managers may sell off to lock profit or cut loss. keep cash and wait for lower only pump in"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:48 PM","Mytrd","Paktua73, I support you and fight more harder"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:49 PM","Yu_and_Mee","below 1.20 today, let's see"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:49 PM","mastermarcus","Your comments is scary...
derrtan sure more room to be downward. only 1st day of selling..
03/01/2019 15:39"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:49 PM","paktua73","paktualove sing a poems war song again
even all was give up...
paktua will stand strong til last blood..
let let the sky be echoing..
with this war song more and more...
paktua will sing louder n louder
the blood rains will crunch roughly ..
red sea swept with a violent face ..
who got a beam of aura of fear ..
be sure to tremble ... want to throw.
However...
even crash the sky once ..
paktua'll stand upright like...
a mountain of wrath in the main range ..
will not be frightened by fear ..
never shake by red devil sea...
but..
the red ocean is sure to stir ...
by the waves of my evil spirit..
now let die to fight..
never fear face the red sea....
tut tut
let fight brutally.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:49 PM","Yu_and_Mee","US futures drop over 300. don't think tonight will have miracle to rebound like last night"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:52 PM","paktua73","let the real warriors sing
sing more louder..
let them hear our spirits...
comeon we prove on amillion light..
we beat all dark force on many battle..
even was beat ti down
we always stand it up back..
brothers everywhere...
rise your hand into the air
we are warriors..
warriors of the world
like thunder in the sky
sworn to fight and dare to die
we're warriors
warriors in the world
many stand against us
but they never win
we said we would return
and here we are again
dare to buy or die try..
will conquer our fears..
let red cloud on the horizon..
let great thunder and burning rain
let his chariot pounding.,
we sworn..
we will never retreat or surrender..
will heard big fund was screaming,,
they will watched as red force shouted
even though the waves came and hit hard
even though the thunder echoes and strike hard
we are the choosing one
we dare to buy or die try..
tut tut
dare to fight till last blood"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:52 PM","Yu_and_Mee","don't buy now. use your money to buy at lower, higher profit for longer time. entry point is important. let it free fall first. then risk is lower"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:56 PM","simctgal","The seller q can easily cover the buyer q... careful"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 3:58 PM","paktua73","Come on all brothers...
let we sing louder..
let them hear our spirits...
brothers everywhere
rise your hand into the air
we are warriors..
warriors of the world
like thunder in the sky
sworn to fight and dare to die
we're warriors
warriors in the world
many stand against us
but they never win
we said we would return
and here we are again
to bring them all destruction
suffering and pain
we're the hammer of the gods
we are thunder, wind and rain
there they wait in fear
with sword in feeble hands
WE dare to dream..to be the ultimate emperor
but first must dare to BE..... A MAN!!!!!
tut tut
always fight brutally"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:02 PM","paktua73","paktua sing a warriors song louder..
let we sing a song always we sIng..
when rogue red wave come
let fight with blood..let fight with steel,
let die with honor,
never yield fearless heart
filled with pride into glory will shall ride
we are a fighter
we own the right to live the fight
fight for our survive
we're the red stock warriors
like thunder in the sky
sworn to fight and dare to die
burn the bridge behind us..
leave no retreat
there's only have one way..
let stand and fight .....
even though the waves came and hit hard
even though the thunder echoes and strike hard
we are the choosing one
we dare to buy or die try..
if death never say hello
who are dare to die or die try..
if lost let lost hard or let earn big..
tut tut
always fight on brutally battlefield"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:08 PM","JoshuaMS7","Seems 1.26 going to be broken, saiyonana"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:10 PM","paktua73","paktua sing a poems war song again
even all was give up...
paktua will stand strong til last blood..
let let the sky be echoing..
with this war song more and more...
paktua will sing louder n louder
the blood rains will crunch roughly ..
red sea swept with a violent face ..
who got a beam of aura of fear ..
be sure to tremble ... want to throw.
However...
even crash the sky once ..
paktua'll stand upright like...
a mountain of wrath in the main range ..
will not be frightened by fear ..
never shake by red devil sea...
but..
the red ocean is sure to stir ...
by the waves of my evil spirit..
now let die to fight..
never fear face the red sea....
tut tut
let fight brutally.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:10 PM","Yu_and_Mee","good fighter! xD
ganbatte"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:11 PM","Yu_and_Mee","today may close below 1.20"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:13 PM","mastermarcus","mATI
Yu_and_Mee today may close below 1.20
03/01/2019 16:11"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:13 PM","micsoh","Just a forecast only, people throw like shit."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:14 PM","Smart_invest","good company no worry..... nw market is bad... next few day might have another drop then comeback again to move up! i earn many round in inari dy.... i Love this stock.... today just buy in abit hehehe in case tmr fly"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:14 PM","paktua73","paktua is real stock red hunter..
and always stand fight to buy when all run
dare to buy or die try..
how many time i tell you..
even all of the world is beating you down..
i will stand around through every mood..
i won't stop singing..
its will be ringing echoing loudly...
around through every mood..
and you will know you're not alone...
tut tut
will stand fight even crash deep down"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:15 PM","Yu_and_Mee","cannot mati. when at 1.00 just all in"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:15 PM","mastermarcus","Today i catch a falling knife...."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:16 PM","Smart_invest","wont be rm1.... should be around 1.15-1.25....if really 1.15 i all in! maybe after 1yra 100% reward hehe who know?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:21 PM","Smart_invest","if u can hold... u might win double or triple in next few year.... 5G and Induatry 4.0"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:22 PM","Hiddendragem","Sell cut lost"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:23 PM","5354_","Sellers q getting stronger. Can head to RM 1?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:23 PM","paktua73","comeon let ride..
paktua still waiting to strike more
tut tut
on right level soon"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:25 PM","Smart_invest","tmr should be another fall..... but we are the smart investor... never fall.... wait the right time tl buy in"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:28 PM","Friendship","below 1.00 is almost certain
dont hand gatal go buy now"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:28 PM","poorkid","1 must thanks KWAP or PH. Let poor people buy cheap."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:29 PM","Friendship","winter coming for inari
around 1.00 until pick up in Apple sales, which is long way to go"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:31 PM","poorkid","1 must thanks KWAP or PH. Let poor people buy cheap."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:31 PM","Bosch62","oversold !!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:31 PM","paktua73","dare to buy or die try..
will conquer our fears..
let red cloud on the horizon..
let great thunder and burning rain
let his chariot pounding.,
we sworn..
we will never retreat or surrender..
will heard big fund was screaming,,
they will watched as red force shouted
even though the waves came and hit hard
even though the thunder echoes and strike hard
we are the choosing one
we dare to buy or die try..
we are man of crook.
we are destroyer not to been destroy..
we are man of fearless ..
if death never say hello
we dare to buy or die try..
tut tut
will fight more"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:33 PM","Friendship","more selling pressure coming as many bought in the hope of year end window dressing
those people r sweating big time"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:33 PM","Friendship","it turns out to be window bashing"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:33 PM","SCK82","some news stated, Inari started trigger VSS."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:33 PM","Friendship","force selling coming big big time this Friday"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:34 PM","CITADEL","haha prepare bullets sailang!!! one technical rebound then run"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:34 PM","danny123","WHO IS THE DEVIL KEEP ON ASKING PEOPLE BUY???"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:35 PM","poorkid","1 I want why 1.25 so expensive?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:35 PM","loonginv","tunggu kat 0.8 macam yes wo"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:36 PM","poorkid","So difficult to change govn why what I want cannot get?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=626","Jan 3, 2019 4:36 PM","CITADEL",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:39 PM","RajaBursa2019","erghhhh
1.25"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:39 PM","RajaBursa2019","tomorrow Friday"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:39 PM","lextcs","goodbye or good buy"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:40 PM","moneypedia","ow ma penny penny lai lai lai penny...shorty shorty shorty lai lai lai shorty...lai lai lai lai lai tanya sam itu hud hud nang boti nang koi bo ti kui lai lai lai lai lai lai lai lai lai"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:41 PM","Yu_and_Mee","penny lai, agree"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:41 PM","PANIC",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:43 PM","Habislah","deja vu , here we go again...another seacera, dsonic in the making! will hit as low as 70sen"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:43 PM","paktua73","wdone reload huge one at 1.25(was wrong post hehehe)
sikalang paktua pi cari tukang keranda
thee thee
hehehehe
tut tut
done here if down more paktua die Loooo"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:45 PM","Chua Joe Beng","Good company. Inari will b beneficially of 5G & Industry 4."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:54 PM","micsoh","Can u believe apple can launch 5 g only in 2020? A big company like it cannot outdo other competitor, what the fuck"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:54 PM","rmkfac100812","i folo u paktua73.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:55 PM","steve","apple sales drop inari contract follow drop"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:58 PM","micsoh","Don't know this round how many jump river or building, esp. those margin..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 4:58 PM","Yu_and_Mee","cannot drop below 1.20 today. tomorrow will continue. may drop to 1.00 in 1-2 months in that case, especially next month result out."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 5:05 PM","paktua73","today worth to fight..
now let see on next week
tut tut
huge holding here"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 5:20 PM","freddiehero","lets break 1.0"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 5:30 PM","Ice Sea","i target buy at rm1 ...faster....."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 5:32 PM","zhouxingxing","paktua buy brapa? avg price?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 5:33 PM","Shinnzaii","Wew...so panic lag?..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 5:43 PM","signalmw","go back"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=627","Jan 3, 2019 6:05 PM","sigma99","ello buy buy buy"
